max_fitness,seed,task,sampling,repertoire,coverage1,coverage2,coverage3
1.1081597,4,ObstacleTraverser-v0,s3,g3,0.29296875,2.9296875,2.6367188
1.8236861,5,ObstacleTraverser-v0,ga,all,,,
5.2167554,5,ObstacleTraverser-v0,all,g1,4.8828125,3.125,3.4179688
9.374853,5,ObstacleTraverser-v0,all,g2,0.78125,4.8828125,2.0507812
5.3954034,5,ObstacleTraverser-v0,all,g3,0.9765625,2.5390625,1.7578125
3.108587,5,ObstacleTraverser-v0,s1,g1,4.8828125,2.0507812,1.6601562
3.1213617,5,ObstacleTraverser-v0,s1,g2,3.4179688,4.8828125,1.7578125
3.0572314,5,ObstacleTraverser-v0,s1,g3,2.6367188,1.7578125,1.6601562
1.9692203,5,ObstacleTraverser-v0,s2,g1,4.8828125,4.6875,2.6367188
2.4765255,5,ObstacleTraverser-v0,s2,g2,0.5859375,4.8828125,1.3671875
2.4765255,5,ObstacleTraverser-v0,s2,g3,0.5859375,3.2226562,1.7578125
1.4821959,5,ObstacleTraverser-v0,s3,g1,2.8320312,2.4414062,2.0507812
2.0856707,5,ObstacleTraverser-v0,s3,g2,0.48828125,4.8828125,1.953125
1.4813384,5,ObstacleTraverser-v0,s3,g3,0.390625,0.5859375,1.3671875
1.8971252,6,ObstacleTraverser-v0,ga,all,,,
2.3082776,6,ObstacleTraverser-v0,all,g1,4.8828125,2.8320312,1.171875
2.3082776,6,ObstacleTraverser-v0,all,g2,2.9296875,4.8828125,1.2695312
2.5156262,6,ObstacleTraverser-v0,all,g3,2.6367188,3.0273438,1.4648438
2.9879434,6,ObstacleTraverser-v0,s1,g1,4.8828125,1.8554688,0.9765625
2.9155023,6,ObstacleTraverser-v0,s1,g2,3.7109375,4.8828125,1.2695312
2.9879434,6,ObstacleTraverser-v0,s1,g3,4.0039062,2.2460938,1.0742188
1.8331277,6,ObstacleTraverser-v0,s2,g1,4.8828125,4.6875,2.5390625
2.410618,6,ObstacleTraverser-v0,s2,g2,0.390625,4.8828125,2.1484375
2.410618,6,ObstacleTraverser-v0,s2,g3,0.390625,3.125,1.7578125
0.43172818,6,ObstacleTraverser-v0,s3,g1,2.734375,2.34375,1.2695312
0.68342805,6,ObstacleTraverser-v0,s3,g2,0.29296875,4.8828125,1.6601562
1.00384,6,ObstacleTraverser-v0,s3,g3,0.1953125,2.1484375,2.1484375
-1.8200024,7,ObstacleTraverser-v0,ga,all,,,
2.9489503,7,ObstacleTraverser-v0,all,g1,4.8828125,2.734375,1.3671875
4.2686553,7,ObstacleTraverser-v0,all,g2,2.6367188,4.8828125,2.0507812
2.3990645,7,ObstacleTraverser-v0,all,g3,1.953125,2.0507812,1.7578125
1.7773027,7,ObstacleTraverser-v0,s1,g1,4.8828125,1.2695312,1.5625
2.1182196,7,ObstacleTraverser-v0,s1,g2,4.1992188,4.8828125,2.4414062
1.7773027,7,ObstacleTraverser-v0,s1,g3,3.4179688,1.4648438,2.34375
3.160709,7,ObstacleTraverser-v0,s2,g1,4.8828125,4.296875,2.6367188
5.1309586,7,ObstacleTraverser-v0,s2,g2,0.5859375,4.8828125,1.171875
5.172911,7,ObstacleTraverser-v0,s2,g3,0.5859375,3.125,1.6601562
2.116537,7,ObstacleTraverser-v0,s3,g1,3.4179688,3.125,1.6601562
2.7031324,7,ObstacleTraverser-v0,s3,g2,0.390625,4.8828125,2.1484375
3.9185705,7,ObstacleTraverser-v0,s3,g3,0.390625,0.78125,1.3671875
-0.5591423,8,ObstacleTraverser-v0,ga,all,,,
1.3808556,8,ObstacleTraverser-v0,all,g1,4.8828125,1.2695312,0.87890625
1.7634537,8,ObstacleTraverser-v0,all,g2,2.2460938,4.8828125,0.9765625
1.3988051,8,ObstacleTraverser-v0,all,g3,1.7578125,1.0742188,0.68359375
1.2990885,8,ObstacleTraverser-v0,s1,g1,4.8828125,1.6601562,0.5859375
1.2990885,8,ObstacleTraverser-v0,s1,g2,3.515625,4.8828125,0.87890625
1.6626341,8,ObstacleTraverser-v0,s1,g3,3.515625,2.2460938,2.8320312
1.8378941,8,ObstacleTraverser-v0,s2,g1,4.8828125,4.5898438,2.4414062
5.1696253,8,ObstacleTraverser-v0,s2,g2,0.29296875,4.8828125,1.6601562
5.1696253,8,ObstacleTraverser-v0,s2,g3,0.29296875,3.125,1.4648438
0.6493548,8,ObstacleTraverser-v0,s3,g1,2.8320312,2.5390625,1.2695312
0.78355026,8,ObstacleTraverser-v0,s3,g2,0.1953125,4.8828125,1.7578125
0.88054717,8,ObstacleTraverser-v0,s3,g3,0.29296875,2.8320312,2.5390625
-2.358809,9,ObstacleTraverser-v0,ga,all,,,
1.7982844,9,ObstacleTraverser-v0,all,g1,4.8828125,2.734375,3.3203125
1.847116,9,ObstacleTraverser-v0,all,g2,2.1484375,4.8828125,2.34375
1.8048528,9,ObstacleTraverser-v0,all,g3,2.6367188,2.6367188,2.4414062
3.3828645,9,ObstacleTraverser-v0,s1,g1,4.8828125,0.9765625,1.4648438
2.8090904,9,ObstacleTraverser-v0,s1,g2,4.3945312,4.8828125,2.6367188
2.1116698,9,ObstacleTraverser-v0,s1,g3,2.8320312,1.3671875,2.34375
1.9861165,9,ObstacleTraverser-v0,s2,g1,4.8828125,4.3945312,2.6367188
5.260213,9,ObstacleTraverser-v0,s2,g2,0.78125,4.8828125,2.734375
3.531255,9,ObstacleTraverser-v0,s2,g3,0.5859375,3.515625,2.6367188
0.8153453,9,ObstacleTraverser-v0,s3,g1,3.515625,3.125,1.8554688
1.1281385,9,ObstacleTraverser-v0,s3,g2,0.48828125,4.8828125,1.6601562
1.1607887,9,ObstacleTraverser-v0,s3,g3,0.390625,2.34375,2.5390625
1.4986606,0,ObstacleTraverser-v1,ga,all,,,
1.0683765,0,ObstacleTraverser-v1,all,g1,4.8828125,3.0273438,0.9765625
0.88763106,0,ObstacleTraverser-v1,all,g2,2.0507812,4.8828125,0.78125
0.88763106,0,ObstacleTraverser-v1,all,g3,1.3671875,2.0507812,0.9765625
2.3288176,0,ObstacleTraverser-v1,s1,g1,4.8828125,1.3671875,0.5859375
1.0060029,0,ObstacleTraverser-v1,s1,g2,3.515625,4.8828125,0.87890625
2.3288176,0,ObstacleTraverser-v1,s1,g3,3.2226562,1.3671875,0.5859375
0.98548394,0,ObstacleTraverser-v1,s2,g1,4.8828125,4.4921875,1.5625
0.8679113,0,ObstacleTraverser-v1,s2,g2,0.48828125,4.8828125,1.0742188
0.8679113,0,ObstacleTraverser-v1,s2,g3,0.5859375,3.2226562,1.3671875
0.6675122,0,ObstacleTraverser-v1,s3,g1,2.8320312,2.6367188,0.68359375
0.8974961,0,ObstacleTraverser-v1,s3,g2,0.29296875,4.8828125,0.48828125
0.62328285,0,ObstacleTraverser-v1,s3,g3,0.29296875,2.1484375,0.9765625
3.543938,1,ObstacleTraverser-v1,ga,all,,,
1.1768849,1,ObstacleTraverser-v1,all,g1,4.8828125,2.734375,1.5625
1.1466289,1,ObstacleTraverser-v1,all,g2,2.8320312,4.8828125,1.6601562
0.9043451,1,ObstacleTraverser-v1,all,g3,2.4414062,2.2460938,1.4648438
1.1125957,1,ObstacleTraverser-v1,s1,g1,4.8828125,1.3671875,0.9765625
1.1014012,1,ObstacleTraverser-v1,s1,g2,4.0039062,4.8828125,1.0742188
1.1014012,1,ObstacleTraverser-v1,s1,g3,3.3203125,0.9765625,0.87890625
0.9616596,1,ObstacleTraverser-v1,s2,g1,4.8828125,4.5898438,0.78125
0.87409455,1,ObstacleTraverser-v1,s2,g2,0.9765625,4.8828125,0.68359375
1.1728361,1,ObstacleTraverser-v1,s2,g3,0.5859375,2.734375,0.5859375
1.0491518,1,ObstacleTraverser-v1,s3,g1,3.2226562,2.734375,0.68359375
0.8886971,1,ObstacleTraverser-v1,s3,g2,0.29296875,4.8828125,0.5859375
0.8567617,1,ObstacleTraverser-v1,s3,g3,0.390625,2.734375,0.78125
1.2965103,2,ObstacleTraverser-v1,ga,all,,,
2.5157435,2,ObstacleTraverser-v1,all,g1,4.8828125,1.953125,1.0742188
3.5379114,2,ObstacleTraverser-v1,all,g2,1.3671875,4.8828125,1.2695312
1.5004566,2,ObstacleTraverser-v1,all,g3,1.3671875,1.171875,0.9765625
0.8357354,2,ObstacleTraverser-v1,s1,g1,4.8828125,2.0507812,1.4648438
0.90837115,2,ObstacleTraverser-v1,s1,g2,3.515625,4.8828125,1.4648438
1.151175,2,ObstacleTraverser-v1,s1,g3,3.3203125,2.34375,1.3671875
2.4046779,2,ObstacleTraverser-v1,s2,g1,4.8828125,3.90625,1.4648438
2.3958714,2,ObstacleTraverser-v1,s2,g2,0.48828125,4.8828125,0.9765625
3.548479,2,ObstacleTraverser-v1,s2,g3,0.68359375,2.8320312,1.2695312
0.5653007,2,ObstacleTraverser-v1,s3,g1,2.8320312,2.2460938,0.68359375
0.8185343,2,ObstacleTraverser-v1,s3,g2,0.29296875,4.8828125,0.5859375
1.0035666,2,ObstacleTraverser-v1,s3,g3,0.1953125,2.4414062,0.87890625
1.248918,3,ObstacleTraverser-v1,ga,all,,,
2.1170025,3,ObstacleTraverser-v1,all,g1,4.8828125,2.6367188,1.8554688
2.060878,3,ObstacleTraverser-v1,all,g2,3.0273438,4.8828125,1.6601562
2.626642,3,ObstacleTraverser-v1,all,g3,2.5390625,2.5390625,1.7578125
3.352101,3,ObstacleTraverser-v1,s1,g1,4.8828125,1.7578125,1.0742188
2.9445086,3,ObstacleTraverser-v1,s1,g2,3.515625,4.8828125,1.2695312
3.3907495,3,ObstacleTraverser-v1,s1,g3,2.34375,2.34375,0.9765625
1.1356041,3,ObstacleTraverser-v1,s2,g1,4.8828125,4.1015625,0.87890625
0.9829992,3,ObstacleTraverser-v1,s2,g2,0.78125,4.8828125,0.9765625
1.0507663,3,ObstacleTraverser-v1,s2,g3,0.9765625,3.0273438,0.9765625
1.0417414,3,ObstacleTraverser-v1,s3,g1,3.8085938,3.4179688,1.0742188
0.8775642,3,ObstacleTraverser-v1,s3,g2,0.48828125,4.8828125,0.78125
0.6267483,3,ObstacleTraverser-v1,s3,g3,0.29296875,1.7578125,0.48828125
1.7457371,4,ObstacleTraverser-v1,ga,all,,,
0.93860406,4,ObstacleTraverser-v1,all,g1,4.8828125,3.125,1.7578125
1.36313,4,ObstacleTraverser-v1,all,g2,0.87890625,4.8828125,1.171875
1.3201536,4,ObstacleTraverser-v1,all,g3,0.9765625,1.2695312,1.0742188
2.4800475,4,ObstacleTraverser-v1,s1,g1,4.8828125,2.1484375,1.4648438
1.2781038,4,ObstacleTraverser-v1,s1,g2,3.515625,4.8828125,1.5625
2.5013723,4,ObstacleTraverser-v1,s1,g3,2.4414062,1.8554688,1.4648438
3.1992686,4,ObstacleTraverser-v1,s2,g1,4.8828125,4.3945312,1.0742188
1.1505628,4,ObstacleTraverser-v1,s2,g2,0.48828125,4.8828125,0.78125
1.526959,4,ObstacleTraverser-v1,s2,g3,0.390625,2.9296875,0.87890625
0.754103,4,ObstacleTraverser-v1,s3,g1,3.125,2.9296875,0.78125
0.8651787,4,ObstacleTraverser-v1,s3,g2,0.390625,4.8828125,0.390625
0.76128334,4,ObstacleTraverser-v1,s3,g3,0.29296875,2.9296875,0.78125
5.0387087,5,ObstacleTraverser-v1,ga,all,,,
4.105023,5,ObstacleTraverser-v1,all,g1,4.8828125,3.125,2.34375
4.7676735,5,ObstacleTraverser-v1,all,g2,0.78125,4.8828125,1.7578125
3.7887213,5,ObstacleTraverser-v1,all,g3,0.9765625,2.5390625,1.7578125
2.1960523,5,ObstacleTraverser-v1,s1,g1,4.8828125,2.0507812,1.0742188
2.1960523,5,ObstacleTraverser-v1,s1,g2,3.4179688,4.8828125,1.2695312
2.1960523,5,ObstacleTraverser-v1,s1,g3,2.6367188,1.7578125,0.87890625
1.1375012,5,ObstacleTraverser-v1,s2,g1,4.8828125,4.6875,1.2695312
0.8730258,5,ObstacleTraverser-v1,s2,g2,0.5859375,4.8828125,0.9765625
0.886651,5,ObstacleTraverser-v1,s2,g3,0.5859375,3.2226562,0.78125
0.88825023,5,ObstacleTraverser-v1,s3,g1,2.8320312,2.4414062,1.171875
1.006566,5,ObstacleTraverser-v1,s3,g2,0.48828125,4.8828125,1.7578125
0.99545157,5,ObstacleTraverser-v1,s3,g3,0.390625,0.5859375,1.2695312
1.3797681,6,ObstacleTraverser-v1,ga,all,,,
0.80525345,6,ObstacleTraverser-v1,all,g1,4.8828125,2.8320312,0.48828125
0.7916062,6,ObstacleTraverser-v1,all,g2,2.9296875,4.8828125,0.5859375
0.77663964,6,ObstacleTraverser-v1,all,g3,2.6367188,3.0273438,0.78125
0.8328352,6,ObstacleTraverser-v1,s1,g1,4.8828125,1.8554688,0.5859375
0.8327274,6,ObstacleTraverser-v1,s1,g2,3.7109375,4.8828125,0.5859375
0.86808634,6,ObstacleTraverser-v1,s1,g3,4.0039062,2.2460938,0.68359375
0.793156,6,ObstacleTraverser-v1,s2,g1,4.8828125,4.6875,0.87890625
1.0970249,6,ObstacleTraverser-v1,s2,g2,0.390625,4.8828125,1.0742188
1.1157118,6,ObstacleTraverser-v1,s2,g3,0.390625,3.125,0.9765625
0.7821025,6,ObstacleTraverser-v1,s3,g1,2.734375,2.34375,0.5859375
0.90043145,6,ObstacleTraverser-v1,s3,g2,0.29296875,4.8828125,0.48828125
1.0336987,6,ObstacleTraverser-v1,s3,g3,0.1953125,2.1484375,0.68359375
0.688171,7,ObstacleTraverser-v1,ga,all,,,
1.265978,7,ObstacleTraverser-v1,all,g1,4.8828125,2.734375,0.9765625
1.1318725,7,ObstacleTraverser-v1,all,g2,2.6367188,4.8828125,0.9765625
1.1714094,7,ObstacleTraverser-v1,all,g3,1.953125,2.0507812,0.9765625
2.1366637,7,ObstacleTraverser-v1,s1,g1,4.8828125,1.2695312,0.9765625
2.8024182,7,ObstacleTraverser-v1,s1,g2,4.1992188,4.8828125,1.6601562
2.1366637,7,ObstacleTraverser-v1,s1,g3,3.4179688,1.4648438,1.0742188
4.171664,7,ObstacleTraverser-v1,s2,g1,4.8828125,4.296875,1.4648438
2.9334688,7,ObstacleTraverser-v1,s2,g2,0.5859375,4.8828125,1.171875
3.4201941,7,ObstacleTraverser-v1,s2,g3,0.5859375,3.125,1.171875
0.76083547,7,ObstacleTraverser-v1,s3,g1,3.4179688,3.125,0.5859375
2.1591108,7,ObstacleTraverser-v1,s3,g2,0.390625,4.8828125,1.2695312
1.4590974,7,ObstacleTraverser-v1,s3,g3,0.390625,0.78125,0.87890625
1.2614048,8,ObstacleTraverser-v1,ga,all,,,
1.0202655,8,ObstacleTraverser-v1,all,g1,4.8828125,1.2695312,0.68359375
0.9726115,8,ObstacleTraverser-v1,all,g2,2.2460938,4.8828125,0.87890625
0.8785401,8,ObstacleTraverser-v1,all,g3,1.7578125,1.0742188,0.68359375
0.8179384,8,ObstacleTraverser-v1,s1,g1,4.8828125,1.6601562,0.48828125
1.028796,8,ObstacleTraverser-v1,s1,g2,3.515625,4.8828125,0.78125
4.0040584,8,ObstacleTraverser-v1,s1,g3,3.515625,2.2460938,1.5625
0.9963082,8,ObstacleTraverser-v1,s2,g1,4.8828125,4.5898438,1.0742188
3.5148048,8,ObstacleTraverser-v1,s2,g2,0.29296875,4.8828125,1.171875
3.5148048,8,ObstacleTraverser-v1,s2,g3,0.29296875,3.125,1.0742188
0.69368774,8,ObstacleTraverser-v1,s3,g1,2.8320312,2.5390625,0.68359375
0.9092832,8,ObstacleTraverser-v1,s3,g2,0.1953125,4.8828125,0.87890625
0.813444,8,ObstacleTraverser-v1,s3,g3,0.29296875,2.8320312,0.9765625
4.352749,9,ObstacleTraverser-v1,ga,all,,,
1.2209115,9,ObstacleTraverser-v1,all,g1,4.8828125,2.734375,1.5625
1.2209115,9,ObstacleTraverser-v1,all,g2,2.1484375,4.8828125,1.5625
1.2209115,9,ObstacleTraverser-v1,all,g3,2.6367188,2.6367188,1.4648438
2.5198412,9,ObstacleTraverser-v1,s1,g1,4.8828125,0.9765625,1.0742188
3.1847613,9,ObstacleTraverser-v1,s1,g2,4.3945312,4.8828125,1.6601562
1.3406049,9,ObstacleTraverser-v1,s1,g3,2.8320312,1.3671875,1.3671875
1.4254053,9,ObstacleTraverser-v1,s2,g1,4.8828125,4.3945312,1.3671875
1.2777662,9,ObstacleTraverser-v1,s2,g2,0.78125,4.8828125,2.2460938
2.0938125,9,ObstacleTraverser-v1,s2,g3,0.5859375,3.515625,2.1484375
0.61906564,9,ObstacleTraverser-v1,s3,g1,3.515625,3.125,0.9765625
1.0016984,9,ObstacleTraverser-v1,s3,g2,0.48828125,4.8828125,0.68359375
0.6547486,9,ObstacleTraverser-v1,s3,g3,0.390625,2.34375,0.9765625
1.4027282,0,Hurdler-v0,ga,all,,,
0.9828939,0,Hurdler-v0,all,g1,4.8828125,3.0273438,1.171875
0.47900945,0,Hurdler-v0,all,g2,2.0507812,4.8828125,0.9765625
0.47900945,0,Hurdler-v0,all,g3,1.3671875,2.0507812,1.0742188
1.1156216,0,Hurdler-v0,s1,g1,4.8828125,1.3671875,0.78125
1.1156216,0,Hurdler-v0,s1,g2,3.515625,4.8828125,1.0742188
1.1297002,0,Hurdler-v0,s1,g3,3.2226562,1.3671875,0.9765625
1.0309143,0,Hurdler-v0,s2,g1,4.8828125,4.4921875,2.34375
1.0782079,0,Hurdler-v0,s2,g2,0.48828125,4.8828125,1.171875
1.0655822,0,Hurdler-v0,s2,g3,0.5859375,3.2226562,1.6601562
0.30252865,0,Hurdler-v0,s3,g1,2.8320312,2.6367188,1.2695312
0.72817445,0,Hurdler-v0,s3,g2,0.29296875,4.8828125,1.4648438
0.30835488,0,Hurdler-v0,s3,g3,0.29296875,2.1484375,1.3671875
2.2406683,1,Hurdler-v0,ga,all,,,
1.0069513,1,Hurdler-v0,all,g1,4.8828125,2.734375,1.5625
1.0257975,1,Hurdler-v0,all,g2,2.8320312,4.8828125,1.8554688
1.0003775,1,Hurdler-v0,all,g3,2.4414062,2.2460938,1.5625
0.31693032,1,Hurdler-v0,s1,g1,4.8828125,1.3671875,0.87890625
0.30740637,1,Hurdler-v0,s1,g2,4.0039062,4.8828125,1.5625
0.3258172,1,Hurdler-v0,s1,g3,3.3203125,0.9765625,0.87890625
0.89444923,1,Hurdler-v0,s2,g1,4.8828125,4.5898438,1.171875
0.8794751,1,Hurdler-v0,s2,g2,0.9765625,4.8828125,0.87890625
0.8794751,1,Hurdler-v0,s2,g3,0.5859375,2.734375,0.5859375
0.49413788,1,Hurdler-v0,s3,g1,3.2226562,2.734375,1.171875
0.5412423,1,Hurdler-v0,s3,g2,0.29296875,4.8828125,1.953125
0.7069556,1,Hurdler-v0,s3,g3,0.390625,2.734375,1.3671875
-2.486674,2,Hurdler-v0,ga,all,,,
1.5570322,2,Hurdler-v0,all,g1,4.8828125,1.953125,3.0273438
1.3005518,2,Hurdler-v0,all,g2,1.3671875,4.8828125,2.4414062
1.3497317,2,Hurdler-v0,all,g3,1.3671875,1.171875,2.6367188
1.4298127,2,Hurdler-v0,s1,g1,4.8828125,2.0507812,1.5625
0.98661727,2,Hurdler-v0,s1,g2,3.515625,4.8828125,1.6601562
1.0152119,2,Hurdler-v0,s1,g3,3.3203125,2.34375,1.4648438
2.9757607,2,Hurdler-v0,s2,g1,4.8828125,3.90625,1.7578125
1.4549495,2,Hurdler-v0,s2,g2,0.48828125,4.8828125,1.3671875
2.9757607,2,Hurdler-v0,s2,g3,0.68359375,2.8320312,1.6601562
0.47507522,2,Hurdler-v0,s3,g1,2.8320312,2.2460938,0.9765625
0.6689015,2,Hurdler-v0,s3,g2,0.29296875,4.8828125,2.2460938
0.6113837,2,Hurdler-v0,s3,g3,0.1953125,2.4414062,2.1484375
0.8113343,3,Hurdler-v0,ga,all,,,
3.2115626,3,Hurdler-v0,all,g1,4.8828125,2.6367188,1.6601562
3.2115626,3,Hurdler-v0,all,g2,3.0273438,4.8828125,1.8554688
3.4759367,3,Hurdler-v0,all,g3,2.5390625,2.5390625,2.2460938
0.89091265,3,Hurdler-v0,s1,g1,4.8828125,1.7578125,1.0742188
1.68756,3,Hurdler-v0,s1,g2,3.515625,4.8828125,0.9765625
1.2287251,3,Hurdler-v0,s1,g3,2.34375,2.34375,0.9765625
0.97267795,3,Hurdler-v0,s2,g1,4.8828125,4.1015625,1.0742188
0.63326716,3,Hurdler-v0,s2,g2,0.78125,4.8828125,0.78125
0.61315143,3,Hurdler-v0,s2,g3,0.9765625,3.0273438,1.0742188
0.35121897,3,Hurdler-v0,s3,g1,3.8085938,3.4179688,1.4648438
0.06863834,3,Hurdler-v0,s3,g2,0.48828125,4.8828125,1.6601562
0.053397622,3,Hurdler-v0,s3,g3,0.29296875,1.7578125,0.87890625
-2.7777052,4,Hurdler-v0,ga,all,,,
0.8323166,4,Hurdler-v0,all,g1,4.8828125,3.125,2.5390625
0.61924,4,Hurdler-v0,all,g2,0.87890625,4.8828125,2.34375
0.6740985,4,Hurdler-v0,all,g3,0.9765625,1.2695312,1.6601562
1.2216306,4,Hurdler-v0,s1,g1,4.8828125,2.1484375,2.0507812
1.1744913,4,Hurdler-v0,s1,g2,3.515625,4.8828125,1.8554688
1.2312833,4,Hurdler-v0,s1,g3,2.4414062,1.8554688,1.953125
0.8691789,4,Hurdler-v0,s2,g1,4.8828125,4.3945312,1.953125
0.9453348,4,Hurdler-v0,s2,g2,0.48828125,4.8828125,1.171875
1.7298295,4,Hurdler-v0,s2,g3,0.390625,2.9296875,1.6601562
0.3137507,4,Hurdler-v0,s3,g1,3.125,2.9296875,1.3671875
0.64531606,4,Hurdler-v0,s3,g2,0.390625,4.8828125,1.8554688
0.37421158,4,Hurdler-v0,s3,g3,0.29296875,2.9296875,1.953125
0.35533258,5,Hurdler-v0,ga,all,,,
1.8061161,5,Hurdler-v0,all,g1,4.8828125,3.125,2.9296875
2.8678493,5,Hurdler-v0,all,g2,0.78125,4.8828125,2.0507812
1.3604532,5,Hurdler-v0,all,g3,0.9765625,2.5390625,2.1484375
1.2522466,5,Hurdler-v0,s1,g1,4.8828125,2.0507812,0.9765625
1.2594637,5,Hurdler-v0,s1,g2,3.4179688,4.8828125,1.5625
1.2522466,5,Hurdler-v0,s1,g3,2.6367188,1.7578125,0.78125
0.71814454,5,Hurdler-v0,s2,g1,4.8828125,4.6875,2.734375
1.1955473,5,Hurdler-v0,s2,g2,0.5859375,4.8828125,1.5625
1.1720994,5,Hurdler-v0,s2,g3,0.5859375,3.2226562,2.0507812
0.45516562,5,Hurdler-v0,s3,g1,2.8320312,2.4414062,1.6601562
0.9294581,5,Hurdler-v0,s3,g2,0.48828125,4.8828125,1.6601562
0.48164925,5,Hurdler-v0,s3,g3,0.390625,0.5859375,1.0742188
0.27545506,6,Hurdler-v0,ga,all,,,
0.99353814,6,Hurdler-v0,all,g1,4.8828125,2.8320312,1.171875
0.99353814,6,Hurdler-v0,all,g2,2.9296875,4.8828125,1.2695312
0.7194032,6,Hurdler-v0,all,g3,2.6367188,3.0273438,1.2695312
0.714087,6,Hurdler-v0,s1,g1,4.8828125,1.8554688,0.48828125
0.9483351,6,Hurdler-v0,s1,g2,3.7109375,4.8828125,0.87890625
0.9563547,6,Hurdler-v0,s1,g3,4.0039062,2.2460938,1.0742188
0.9954815,6,Hurdler-v0,s2,g1,4.8828125,4.6875,2.0507812
0.9954815,6,Hurdler-v0,s2,g2,0.390625,4.8828125,0.9765625
1.0124563,6,Hurdler-v0,s2,g3,0.390625,3.125,1.171875
0.32189217,6,Hurdler-v0,s3,g1,2.734375,2.34375,1.171875
0.50074285,6,Hurdler-v0,s3,g2,0.29296875,4.8828125,1.8554688
0.38157076,6,Hurdler-v0,s3,g3,0.1953125,2.1484375,1.4648438
-0.16793191,7,Hurdler-v0,ga,all,,,
1.183985,7,Hurdler-v0,all,g1,4.8828125,2.734375,0.9765625
1.183985,7,Hurdler-v0,all,g2,2.6367188,4.8828125,1.171875
1.183985,7,Hurdler-v0,all,g3,1.953125,2.0507812,0.9765625
0.7024494,7,Hurdler-v0,s1,g1,4.8828125,1.2695312,1.4648438
0.6027773,7,Hurdler-v0,s1,g2,4.1992188,4.8828125,1.6601562
0.7083388,7,Hurdler-v0,s1,g3,3.4179688,1.4648438,1.7578125
1.1106296,7,Hurdler-v0,s2,g1,4.8828125,4.296875,2.1484375
1.0406647,7,Hurdler-v0,s2,g2,0.5859375,4.8828125,1.3671875
1.0396413,7,Hurdler-v0,s2,g3,0.5859375,3.125,1.171875
0.6415667,7,Hurdler-v0,s3,g1,3.4179688,3.125,1.2695312
0.8398635,7,Hurdler-v0,s3,g2,0.390625,4.8828125,2.1484375
0.86020994,7,Hurdler-v0,s3,g3,0.390625,0.78125,1.2695312
-1.700181,8,Hurdler-v0,ga,all,,,
0.33145577,8,Hurdler-v0,all,g1,4.8828125,1.2695312,0.48828125
0.33145577,8,Hurdler-v0,all,g2,2.2460938,4.8828125,0.78125
0.33145577,8,Hurdler-v0,all,g3,1.7578125,1.0742188,0.68359375
0.32416075,8,Hurdler-v0,s1,g1,4.8828125,1.6601562,0.48828125
0.32416075,8,Hurdler-v0,s1,g2,3.515625,4.8828125,0.87890625
1.1141862,8,Hurdler-v0,s1,g3,3.515625,2.2460938,1.953125
1.1017272,8,Hurdler-v0,s2,g1,4.8828125,4.5898438,2.734375
1.0630186,8,Hurdler-v0,s2,g2,0.29296875,4.8828125,1.5625
0.8844074,8,Hurdler-v0,s2,g3,0.29296875,3.125,1.3671875
0.6733027,8,Hurdler-v0,s3,g1,2.8320312,2.5390625,1.171875
0.71902615,8,Hurdler-v0,s3,g2,0.1953125,4.8828125,2.1484375
0.64601785,8,Hurdler-v0,s3,g3,0.29296875,2.8320312,1.2695312
-2.032509,9,Hurdler-v0,ga,all,,,
1.0335686,9,Hurdler-v0,all,g1,4.8828125,2.734375,2.8320312
1.0497707,9,Hurdler-v0,all,g2,2.1484375,4.8828125,2.4414062
1.2387819,9,Hurdler-v0,all,g3,2.6367188,2.6367188,2.0507812
1.3154584,9,Hurdler-v0,s1,g1,4.8828125,0.9765625,1.6601562
1.3164549,9,Hurdler-v0,s1,g2,4.3945312,4.8828125,2.0507812
1.3154584,9,Hurdler-v0,s1,g3,2.8320312,1.3671875,2.1484375
1.1752443,9,Hurdler-v0,s2,g1,4.8828125,4.3945312,2.2460938
1.3120035,9,Hurdler-v0,s2,g2,0.78125,4.8828125,2.5390625
1.2632706,9,Hurdler-v0,s2,g3,0.5859375,3.515625,2.8320312
0.4815666,9,Hurdler-v0,s3,g1,3.515625,3.125,1.2695312
0.4815666,9,Hurdler-v0,s3,g2,0.48828125,4.8828125,2.1484375
0.4815666,9,Hurdler-v0,s3,g3,0.390625,2.34375,1.0742188
5.03465,0,GapJumper-v0,ga,all,,,
1.7681704,0,GapJumper-v0,all,g1,4.8828125,3.0273438,2.5390625
1.8142041,0,GapJumper-v0,all,g2,2.0507812,4.8828125,2.1484375
1.8142041,0,GapJumper-v0,all,g3,1.3671875,2.0507812,2.0507812
3.2144094,0,GapJumper-v0,s1,g1,4.8828125,1.3671875,1.2695312
3.2144094,0,GapJumper-v0,s1,g2,3.515625,4.8828125,1.953125
3.2144094,0,GapJumper-v0,s1,g3,3.2226562,1.3671875,1.4648438
1.8833588,0,GapJumper-v0,s2,g1,4.8828125,4.4921875,2.4414062
1.9810908,0,GapJumper-v0,s2,g2,0.48828125,4.8828125,2.1484375
1.9810908,0,GapJumper-v0,s2,g3,0.5859375,3.2226562,2.4414062
0.8370381,0,GapJumper-v0,s3,g1,2.8320312,2.6367188,0.9765625
0.8654457,0,GapJumper-v0,s3,g2,0.29296875,4.8828125,0.48828125
1.2828397,0,GapJumper-v0,s3,g3,0.29296875,2.1484375,1.6601562
