sampler,seed,environment,brain_descriptors_0,brain_descriptors_1,body_descriptors_0,body_descriptors_1,behavior_descriptors_0,behavior_descriptors_1
3b,10,ObstacleTraverser-v0,0.5361128449440002,0.6983283758163452,0.8500000238418579,0.3943902552127838,0.15139442682266235,0.6159999966621399
3b,10,ObstacleTraverser-v1,-1.0,-1.0,0.75,0.4598025679588318,0.1434262990951538,0.8119999766349792
3b,10,Hurdler-v0,0.8758062720298767,1.0,0.6499999761581421,0.548256516456604,-1.0,-1.0
3b,10,GapJumper-v0,0.8252119421958923,1.0,-1.0,-1.0,0.3027888536453247,0.8560000061988831
3b,10,Traverser-v0,0.35948696732521057,0.6797298789024353,-1.0,-1.0,-1.0,-1.0
3b,10,Flipper-v0,0.2904236614704132,0.9627934694290161,0.550000011920929,0.2556542456150055,0.2310757040977478,0.7059999704360962
3b,10,Jumper-v0,0.7576838731765747,0.8867272734642029,-1.0,-1.0,0.1434262990951538,0.9319999814033508
3b,10,Balancer-v0,0.665198802947998,0.7675546407699585,-1.0,-1.0,0.11952191591262817,0.7799999713897705
3b,10,AreaMaximizer-v0,0.512856125831604,0.6999439001083374,-1.0,-1.0,-1.0,-1.0
3b,10,AreaMinimizer-v0,0.45855048298835754,0.642697811126709,0.8500000238418579,0.5391851663589478,-1.0,-1.0
3b,10,WingspanMazimizer-v0,-1.0,-1.0,0.699999988079071,0.5024623870849609,0.19123506546020508,0.8700000047683716
3b,10,HeightMaximizer-v0,-1.0,-1.0,-1.0,-1.0,0.10358566045761108,0.8360000252723694
3b,11,BridgeWalker-v0,0.48227888345718384,0.011952264234423637,0.4000000059604645,0.4732852876186371,0.31075698137283325,0.7639999985694885
3b,11,PlatformJumper-v0,0.27708899974823,1.0,-1.0,-1.0,0.11952191591262817,0.8479999899864197
3b,11,CaveCrawler-v0,0.27708899974823,1.0,-1.0,-1.0,0.11952191591262817,0.8479999899864197
3b,11,CustomCarrier-v0,0.07121127098798752,0.7482072710990906,0.550000011920929,0.4012816548347473,-1.0,-1.0
3b,11,BidirectionalWalker-v0,0.19387106597423553,0.6637519001960754,0.3499999940395355,0.3851388692855835,0.1434262990951538,0.8119999766349792
3b,11,CustomPusher-v0,0.0904955044388771,0.8337419033050537,0.6499999761581421,0.431371808052063,-1.0,-1.0
3b,11,BeamToppler-v0,-1.0,-1.0,0.5,0.48004475235939026,-1.0,-1.0
3b,11,Pusher-v1,-1.0,-1.0,-1.0,-1.0,0.20717132091522217,0.8040000200271606
3b,11,Catcher-v0,-1.0,-1.0,0.4000000059604645,0.5952765345573425,0.2151394486427307,0.765999972820282
3b,11,UpStepper-v0,0.11530990898609161,0.5760634541511536,0.4000000059604645,0.6286084055900574,0.18326693773269653,0.7860000133514404
3b,11,DownStepper-v0,0.48227888345718384,0.011952264234423637,0.4000000059604645,0.4732852876186371,0.31075698137283325,0.7639999985694885
3b,11,ObstacleTraverser-v0,-1.0,-1.0,0.5,0.41485729813575745,-1.0,-1.0
3b,11,ObstacleTraverser-v1,0.3338221609592438,0.7642649412155151,-1.0,-1.0,0.11952191591262817,0.8339999914169312
3b,11,Hurdler-v0,0.14075680077075958,0.8267593383789062,0.550000011920929,0.431371808052063,-1.0,-1.0
3b,11,GapJumper-v0,-1.0,-1.0,-1.0,-1.0,0.12749004364013672,0.7940000295639038
3b,11,Traverser-v0,0.1551317572593689,0.668924868106842,0.4000000059604645,0.3851388692855835,0.10358566045761108,0.75
3b,11,Flipper-v0,-1.0,-1.0,0.5,0.48004475235939026,-1.0,-1.0
3b,11,Jumper-v0,-1.0,-1.0,0.44999998807907104,0.6495763063430786,0.18326693773269653,0.8500000238418579
3b,11,Balancer-v0,0.0,0.6010795831680298,0.44999998807907104,0.1428571492433548,-1.0,-1.0
3b,11,AreaMaximizer-v0,0.5129889845848083,0.04951091483235359,-1.0,-1.0,0.350597620010376,0.7200000286102295
3b,11,AreaMinimizer-v0,0.16354303061962128,0.8003426790237427,0.6000000238418579,0.431371808052063,-1.0,-1.0
3b,11,WingspanMazimizer-v0,0.1390824317932129,0.6131626963615417,0.550000011920929,0.6945608854293823,-1.0,-1.0
3b,11,HeightMaximizer-v0,-1.0,-1.0,-1.0,-1.0,0.13545817136764526,0.6959999799728394
3b,12,BridgeWalker-v0,-1.0,-1.0,0.550000011920929,0.6000000238418579,0.39840638637542725,0.9419999718666077
3b,12,PlatformJumper-v0,0.4312928020954132,0.7855732440948486,0.44999998807907104,0.375,-1.0,-1.0
3b,12,CaveCrawler-v0,0.31877192854881287,0.7188078165054321,-1.0,-1.0,0.39840638637542725,0.9359999895095825
3b,12,CustomCarrier-v0,0.4408217966556549,0.7745431065559387,-1.0,-1.0,0.32669323682785034,0.7379999756813049
3b,12,BidirectionalWalker-v0,0.27443984150886536,0.6028698086738586,-1.0,-1.0,-1.0,-1.0
3b,12,CustomPusher-v0,0.362438827753067,0.71966552734375,0.6499999761581421,0.36836230754852295,0.2788844704627991,0.9559999704360962
3b,12,BeamToppler-v0,0.37758052349090576,0.8237316608428955,0.699999988079071,0.5880537033081055,-1.0,-1.0
3b,12,Pusher-v1,-1.0,-1.0,0.44999998807907104,0.19467642903327942,0.1593625545501709,0.5720000267028809
3b,12,Catcher-v0,-1.0,-1.0,-1.0,-1.0,0.09561753273010254,0.6420000195503235
3b,12,UpStepper-v0,0.1985931247472763,0.5927776098251343,0.5,0.47656014561653137,-1.0,-1.0
3b,12,DownStepper-v0,0.26579180359840393,0.7838180065155029,0.699999988079071,0.5,0.5019920468330383,0.6940000057220459
3b,12,ObstacleTraverser-v0,-1.0,-1.0,-1.0,-1.0,0.11155378818511963,0.6840000152587891
3b,12,ObstacleTraverser-v1,0.362438827753067,0.71966552734375,0.6499999761581421,0.36836230754852295,0.2788844704627991,0.9559999704360962
3b,12,Hurdler-v0,-1.0,-1.0,0.5,0.4348733127117157,-1.0,-1.0
3b,12,GapJumper-v0,0.3099954128265381,0.7772221565246582,0.6499999761581421,0.6166781187057495,-1.0,-1.0
3b,12,Traverser-v0,0.36169394850730896,0.7513465881347656,-1.0,-1.0,0.3187251091003418,0.871999979019165
3b,12,Flipper-v0,0.3082978129386902,0.7867797613143921,0.6000000238418579,0.5,0.629482090473175,0.8019999861717224
3b,12,Jumper-v0,0.3718326687812805,0.6944565773010254,0.699999988079071,0.6166781187057495,0.3187251091003418,0.7760000228881836
3b,12,Balancer-v0,-1.0,-1.0,0.44999998807907104,0.19467642903327942,0.1593625545501709,0.5720000267028809
3b,12,AreaMaximizer-v0,0.15993764996528625,0.5004746913909912,0.5,0.2762795686721802,0.12749004364013672,0.5400000214576721
3b,12,AreaMinimizer-v0,0.362438827753067,0.71966552734375,0.6499999761581421,0.36836230754852295,0.2788844704627991,0.9559999704360962
3b,12,WingspanMazimizer-v0,-1.0,-1.0,0.4000000059604645,0.41143202781677246,-1.0,-1.0
3b,12,HeightMaximizer-v0,-1.0,-1.0,0.6000000238418579,0.3428666591644287,-1.0,-1.0
3b,13,BridgeWalker-v0,-1.0,-1.0,-1.0,-1.0,0.2788844704627991,0.8600000143051147
3b,13,PlatformJumper-v0,-1.0,-1.0,0.6000000238418579,0.5123397707939148,-1.0,-1.0
3b,13,CaveCrawler-v0,0.03723803907632828,0.8702664375305176,0.699999988079071,0.4637678861618042,0.23904383182525635,0.9580000042915344
3b,13,CustomCarrier-v0,-1.0,-1.0,0.8500000238418579,0.49113988876342773,-1.0,-1.0
3b,13,BidirectionalWalker-v0,-1.0,-1.0,-1.0,-1.0,0.1593625545501709,0.9300000071525574
3b,13,CustomPusher-v0,-1.0,-1.0,0.6000000238418579,0.5123397707939148,-1.0,-1.0
3b,13,BeamToppler-v0,0.14786511659622192,0.8213406801223755,-1.0,-1.0,-1.0,-1.0
3b,13,Pusher-v1,0.06997119635343552,0.9705883264541626,-1.0,-1.0,0.1434262990951538,0.949999988079071
3b,13,Catcher-v0,0.19504815340042114,0.7496042847633362,-1.0,-1.0,0.20408163964748383,0.8159509301185608
3b,13,UpStepper-v0,0.08405839651823044,0.8480064272880554,0.6499999761581421,0.5285818576812744,0.19920319318771362,0.8479999899864197
3b,13,DownStepper-v0,-1.0,-1.0,0.75,0.49113988876342773,-1.0,-1.0
3b,13,ObstacleTraverser-v0,-1.0,-1.0,-1.0,-1.0,0.19123506546020508,0.6600000262260437
3b,13,ObstacleTraverser-v1,0.03159824758768082,0.8662872910499573,-1.0,-1.0,-1.0,-1.0
3b,13,Hurdler-v0,-1.0,-1.0,-1.0,-1.0,0.15139442682266235,0.7720000147819519
3b,13,GapJumper-v0,-1.0,-1.0,1.0,0.5227023959159851,0.36653387546539307,0.9599999785423279
3b,13,Traverser-v0,-1.0,-1.0,0.8999999761581421,0.5227023959159851,0.34262949228286743,0.9139999747276306
3b,13,Flipper-v0,-1.0,-1.0,0.6000000238418579,0.5123397707939148,-1.0,-1.0
3b,13,Jumper-v0,0.2383062094449997,0.7633029222488403,-1.0,-1.0,-1.0,-1.0
3b,13,Balancer-v0,-1.0,-1.0,0.3499999940395355,0.6004098653793335,-1.0,-1.0
3b,13,AreaMaximizer-v0,-1.0,-1.0,0.8500000238418579,0.49113988876342773,-1.0,-1.0
3b,13,AreaMinimizer-v0,-1.0,-1.0,-1.0,-1.0,0.2709163427352905,0.8899999856948853
3b,13,WingspanMazimizer-v0,-1.0,-1.0,0.8999999761581421,0.5571176409721375,0.29482072591781616,0.7620000243186951
3b,13,HeightMaximizer-v0,0.021221153438091278,0.8404657244682312,-1.0,-1.0,-1.0,-1.0
3b,14,BridgeWalker-v0,-1.0,-1.0,0.550000011920929,0.4702831506729126,-1.0,-1.0
3b,14,PlatformJumper-v0,-1.0,-1.0,0.6000000238418579,0.3589943051338196,0.3187251091003418,0.6880000233650208
3b,14,CaveCrawler-v0,-1.0,-1.0,0.550000011920929,0.4702831506729126,-1.0,-1.0
3b,14,CustomCarrier-v0,0.776289701461792,0.012306662276387215,0.5,0.3774106800556183,0.39840638637542725,0.6639999747276306
3b,14,BidirectionalWalker-v0,0.42141953110694885,0.2265983372926712,0.5,0.3428666591644287,0.25498008728027344,0.8600000143051147
3b,14,CustomPusher-v0,0.673228919506073,0.27388063073158264,-1.0,-1.0,0.350597620010376,0.9200000166893005
3b,14,BeamToppler-v0,-1.0,-1.0,-1.0,-1.0,0.34262949228286743,0.6539999842643738
3b,14,Pusher-v1,-1.0,-1.0,0.30000001192092896,0.37063008546829224,-1.0,-1.0
3b,14,Catcher-v0,0.6346135139465332,0.29286500811576843,0.6000000238418579,0.3840414881706238,0.2470119595527649,0.8460000157356262
3b,14,UpStepper-v0,0.7536893486976624,0.19885636866092682,-1.0,-1.0,-1.0,-1.0
3b,14,DownStepper-v0,-1.0,-1.0,0.5,0.28957420587539673,0.1434262990951538,0.6959999799728394
3b,14,ObstacleTraverser-v0,0.662405788898468,0.03464304655790329,-1.0,-1.0,0.3745020031929016,0.9959999918937683
3b,14,ObstacleTraverser-v1,-1.0,-1.0,0.5,0.28957420587539673,0.1434262990951538,0.6959999799728394
3b,14,Hurdler-v0,-1.0,-1.0,0.5,0.28957420587539673,0.1434262990951538,0.6959999799728394
3b,14,GapJumper-v0,-1.0,-1.0,0.25,0.4908383786678314,-1.0,-1.0
3b,14,Traverser-v0,0.7564849853515625,0.22218403220176697,-1.0,-1.0,0.31075698137283325,0.9020000100135803
3b,14,Flipper-v0,-1.0,-1.0,-1.0,-1.0,0.3346613645553589,0.5320000052452087
3b,14,Jumper-v0,-1.0,-1.0,0.25,0.4908383786678314,-1.0,-1.0
3b,14,Balancer-v0,-1.0,-1.0,0.5,0.28957420587539673,0.1434262990951538,0.6959999799728394
3b,14,AreaMaximizer-v0,-1.0,-1.0,0.44999998807907104,0.37063008546829224,0.36653387546539307,0.47999998927116394
3b,14,AreaMinimizer-v0,0.5089463591575623,0.17225557565689087,0.699999988079071,0.3428666591644287,-1.0,-1.0
3b,14,WingspanMazimizer-v0,0.8735138177871704,0.1956903487443924,0.699999988079071,0.39823320508003235,-1.0,-1.0
3b,14,HeightMaximizer-v0,-1.0,-1.0,0.44999998807907104,0.5,0.11952191591262817,0.7680000066757202
3b,15,BridgeWalker-v0,0.8353075981140137,0.1974698156118393,-1.0,-1.0,-1.0,-1.0
3b,15,PlatformJumper-v0,0.3102912902832031,0.5338749885559082,-1.0,-1.0,-1.0,-1.0
3b,15,CaveCrawler-v0,0.5601469874382019,0.28397002816200256,0.550000011920929,0.6643182039260864,-1.0,-1.0
3b,15,CustomCarrier-v0,-1.0,-1.0,0.3499999940395355,0.21876481175422668,-1.0,-1.0
3b,15,BidirectionalWalker-v0,-1.0,-1.0,0.3499999940395355,0.21876481175422668,-1.0,-1.0
3b,15,CustomPusher-v0,-1.0,-1.0,0.4000000059604645,0.29579269886016846,0.11155378818511963,0.7519999742507935
3b,15,BeamToppler-v0,0.672531247138977,0.1778242290019989,-1.0,-1.0,-1.0,-1.0
3b,15,Pusher-v1,0.026797635480761528,0.665287971496582,-1.0,-1.0,0.39840638637542725,0.8479999899864197
3b,15,Catcher-v0,-1.0,-1.0,0.6499999761581421,0.47533369064331055,0.2470119595527649,0.5680000185966492
3b,15,UpStepper-v0,0.6670335531234741,0.10271237045526505,-1.0,-1.0,-1.0,-1.0
3b,15,DownStepper-v0,0.026797635480761528,0.665287971496582,-1.0,-1.0,0.39840638637542725,0.8479999899864197
3b,15,ObstacleTraverser-v0,-1.0,-1.0,0.5,0.3830987513065338,0.175298810005188,0.7720000147819519
3b,15,ObstacleTraverser-v1,0.859619140625,0.0,0.699999988079071,0.6643182039260864,-1.0,-1.0
3b,15,Hurdler-v0,-1.0,-1.0,-1.0,-1.0,0.11155378818511963,0.5239999890327454
3b,15,GapJumper-v0,0.30386093258857727,0.47927483916282654,-1.0,-1.0,0.20717132091522217,0.6320000290870667
3b,15,Traverser-v0,0.8789495825767517,0.15438911318778992,-1.0,-1.0,0.175298810005188,0.9179999828338623
3b,15,Flipper-v0,0.0,0.7286997437477112,-1.0,-1.0,-1.0,-1.0
3b,15,Jumper-v0,0.0,0.7286997437477112,-1.0,-1.0,-1.0,-1.0
3b,15,Balancer-v0,-1.0,-1.0,0.5,0.340465784072876,-1.0,-1.0
3b,15,AreaMaximizer-v0,-1.0,-1.0,0.44999998807907104,0.21876481175422668,-1.0,-1.0
3b,15,AreaMinimizer-v0,-1.0,-1.0,0.800000011920929,0.56832355260849,0.3346613645553589,0.671999990940094
3b,15,WingspanMazimizer-v0,0.8313283324241638,0.0,0.75,0.6643182039260864,-1.0,-1.0
3b,15,HeightMaximizer-v0,-1.0,-1.0,0.6000000238418579,0.2762795686721802,-1.0,-1.0
3b,16,BridgeWalker-v0,-1.0,-1.0,0.5,0.29823577404022217,0.39840638637542725,0.6420000195503235
3b,16,PlatformJumper-v0,0.7934996485710144,0.20387576520442963,-1.0,-1.0,0.48605579137802124,0.5339999794960022
3b,16,CaveCrawler-v0,0.9036064147949219,0.5257672667503357,0.550000011920929,0.5182469487190247,-1.0,-1.0
3b,16,CustomCarrier-v0,0.5363580584526062,0.34090501070022583,0.5,0.4076181948184967,0.39840638637542725,0.5899999737739563
3b,16,BidirectionalWalker-v0,0.6804726719856262,0.2508198022842407,-1.0,-1.0,-1.0,-1.0
3b,16,CustomPusher-v0,0.581364095211029,0.2834573984146118,0.20000000298023224,0.3851388692855835,-1.0,-1.0
3b,16,BeamToppler-v0,0.9678177237510681,0.17774765193462372,0.4000000059604645,0.11882559210062027,-1.0,-1.0
3b,16,Pusher-v1,0.1713230162858963,0.7869149446487427,-1.0,-1.0,0.2151394486427307,0.6380000114440918
3b,16,Catcher-v0,0.47166261076927185,0.3829728960990906,0.550000011920929,0.347795307636261,-1.0,-1.0
3b,16,UpStepper-v0,0.9029883742332458,0.5801783204078674,0.5,0.3403921127319336,-1.0,-1.0
3b,16,DownStepper-v0,0.7770057916641235,0.5179129838943481,0.6499999761581421,0.4010804295539856,0.350597620010376,0.9660000205039978
3b,16,ObstacleTraverser-v0,-1.0,-1.0,-1.0,-1.0,0.39840638637542725,0.6060000061988831
3b,16,ObstacleTraverser-v1,0.6476153135299683,0.30413955450057983,-1.0,-1.0,-1.0,-1.0
3b,16,Hurdler-v0,0.6632052659988403,0.2902410328388214,0.5,0.37770676612854004,-1.0,-1.0
3b,16,GapJumper-v0,-1.0,-1.0,0.4000000059604645,0.18885338306427002,-1.0,-1.0
3b,16,Traverser-v0,0.7157238721847534,0.22333616018295288,-1.0,-1.0,-1.0,-1.0
3b,16,Flipper-v0,0.8895408511161804,0.1566891372203827,-1.0,-1.0,-1.0,-1.0
3b,16,Jumper-v0,-1.0,-1.0,-1.0,-1.0,0.39840638637542725,0.7919999957084656
3b,16,Balancer-v0,0.9036064147949219,0.5257672667503357,0.550000011920929,0.5182469487190247,-1.0,-1.0
3b,16,AreaMaximizer-v0,0.8625954389572144,0.18676291406154633,-1.0,-1.0,-1.0,-1.0
3b,16,AreaMinimizer-v0,0.12224214524030685,0.8500950336456299,0.6000000238418579,0.5736253261566162,0.16733068227767944,0.9259999990463257
3b,16,WingspanMazimizer-v0,-1.0,-1.0,0.6499999761581421,0.48885980248451233,0.36653387546539307,0.550000011920929
3b,16,HeightMaximizer-v0,0.7934996485710144,0.20387576520442963,-1.0,-1.0,0.48605579137802124,0.5339999794960022
3b,17,BridgeWalker-v0,0.18304699659347534,0.6671839356422424,0.699999988079071,0.5,0.6055777072906494,0.7860000133514404
3b,17,PlatformJumper-v0,0.8913296461105347,0.2962528169155121,0.6499999761581421,0.5395790934562683,0.1593625545501709,0.5260000228881836
3b,17,CaveCrawler-v0,0.0,0.8155513405799866,-1.0,-1.0,-1.0,-1.0
3b,17,CustomCarrier-v0,-1.0,-1.0,0.4000000059604645,0.39965805411338806,0.262948215007782,0.8460000157356262
3b,17,BidirectionalWalker-v0,-1.0,-1.0,-1.0,-1.0,0.48605579137802124,0.8999999761581421
3b,17,CustomPusher-v0,0.18197570741176605,0.5032484531402588,-1.0,-1.0,0.4780876636505127,0.9959999918937683
3b,17,BeamToppler-v0,-1.0,-1.0,-1.0,-1.0,0.350597620010376,0.8560000061988831
3b,17,Pusher-v1,0.1540585160255432,0.8646284937858582,0.6499999761581421,0.4444444477558136,-1.0,-1.0
3b,17,Catcher-v0,-1.0,-1.0,-1.0,-1.0,0.350597620010376,0.8560000061988831
3b,17,UpStepper-v0,0.14638517796993256,0.6695630550384521,-1.0,-1.0,-1.0,-1.0
3b,17,DownStepper-v0,-1.0,-1.0,0.6000000238418579,0.4194590151309967,0.3745020031929016,0.8999999761581421
3b,17,ObstacleTraverser-v0,-1.0,-1.0,-1.0,-1.0,0.350597620010376,0.8180000185966492
3b,17,ObstacleTraverser-v1,-1.0,-1.0,-1.0,-1.0,0.29482072591781616,0.828000009059906
3b,17,Hurdler-v0,0.1452031433582306,0.6997340321540833,-1.0,-1.0,0.4063745141029358,0.8199999928474426
3b,17,GapJumper-v0,0.20742447674274445,0.6715794801712036,-1.0,-1.0,-1.0,-1.0
3b,17,Traverser-v0,0.24126002192497253,0.0,0.44999998807907104,0.4364077150821686,-1.0,-1.0
3b,17,Flipper-v0,-1.0,-1.0,-1.0,-1.0,0.39840638637542725,0.8180000185966492
3b,17,Jumper-v0,-1.0,-1.0,0.699999988079071,0.4194590151309967,0.3187251091003418,0.8299999833106995
3b,17,Balancer-v0,0.8913296461105347,0.2962528169155121,0.6499999761581421,0.5395790934562683,0.1593625545501709,0.5260000228881836
3b,17,AreaMaximizer-v0,0.30327537655830383,0.5586391091346741,0.75,0.4194590151309967,-1.0,-1.0
3b,17,AreaMinimizer-v0,-1.0,-1.0,0.44999998807907104,0.375,0.5019920468330383,0.9319999814033508
3b,17,WingspanMazimizer-v0,0.8913296461105347,0.2962528169155121,0.6499999761581421,0.5395790934562683,0.1593625545501709,0.5260000228881836
3b,17,HeightMaximizer-v0,0.27806657552719116,0.5781577825546265,0.800000011920929,0.4194590151309967,-1.0,-1.0
3b,18,BridgeWalker-v0,-1.0,-1.0,0.6000000238418579,0.4348733127117157,0.2709163427352905,0.43799999356269836
3b,18,PlatformJumper-v0,0.07525818049907684,0.7236395478248596,-1.0,-1.0,0.1434262990951538,0.921999990940094
3b,18,CaveCrawler-v0,0.08881773799657822,0.6419652700424194,-1.0,-1.0,-1.0,-1.0
3b,18,CustomCarrier-v0,0.09440992027521133,0.7260185480117798,0.5,0.5555555820465088,0.19920319318771362,0.7760000228881836
3b,18,BidirectionalWalker-v0,0.1283400058746338,0.48108547925949097,0.800000011920929,0.25,0.1593625545501709,0.8579999804496765
3b,18,CustomPusher-v0,0.09440992027521133,0.7260185480117798,0.5,0.5555555820465088,0.19920319318771362,0.7760000228881836
3b,18,BeamToppler-v0,0.09598126262426376,0.6228716373443604,0.5,0.6348503232002258,-1.0,-1.0
3b,18,Pusher-v1,0.04675217345356941,0.4059303104877472,0.6000000238418579,0.39583906531333923,-1.0,-1.0
3b,18,Catcher-v0,-1.0,-1.0,-1.0,-1.0,0.39840638637542725,0.6000000238418579
3b,18,UpStepper-v0,0.36294737458229065,0.23750969767570496,-1.0,-1.0,-1.0,-1.0
3b,18,DownStepper-v0,0.3684919774532318,0.26193666458129883,0.3499999940395355,0.4512295126914978,0.1593625545501709,0.4099999964237213
3b,18,ObstacleTraverser-v0,0.3190631866455078,0.3306286633014679,-1.0,-1.0,0.175298810005188,0.5759999752044678
3b,18,ObstacleTraverser-v1,0.3684919774532318,0.26193666458129883,0.3499999940395355,0.4512295126914978,0.1593625545501709,0.4099999964237213
3b,18,Hurdler-v0,0.1283400058746338,0.48108547925949097,0.800000011920929,0.25,0.1593625545501709,0.8579999804496765
3b,18,GapJumper-v0,0.14537005126476288,0.6498505473136902,-1.0,-1.0,-1.0,-1.0
3b,18,Traverser-v0,0.30966421961784363,0.2228638380765915,-1.0,-1.0,-1.0,-1.0
3b,18,Flipper-v0,-1.0,-1.0,-1.0,-1.0,0.36653387546539307,0.7820000052452087
3b,18,Jumper-v0,-1.0,-1.0,0.5,0.32275494933128357,-1.0,-1.0
3b,18,Balancer-v0,0.10585127770900726,0.4872841536998749,-1.0,-1.0,0.13545817136764526,0.722000002861023
3b,18,AreaMaximizer-v0,0.1955588161945343,0.6040733456611633,0.6000000238418579,0.6000000238418579,0.18326693773269653,0.7160000205039978
3b,18,AreaMinimizer-v0,0.34105175733566284,0.39410215616226196,-1.0,-1.0,-1.0,-1.0
3b,18,WingspanMazimizer-v0,0.1955588161945343,0.6040733456611633,0.6000000238418579,0.6000000238418579,0.18326693773269653,0.7160000205039978
3b,18,HeightMaximizer-v0,-1.0,-1.0,0.6000000238418579,0.16507390141487122,-1.0,-1.0
3b,19,BridgeWalker-v0,0.932971179485321,0.5526360869407654,0.6000000238418579,0.4250560402870178,0.1593625545501709,0.7200000286102295
3b,19,PlatformJumper-v0,0.22047783434391022,0.7208255529403687,0.44999998807907104,0.1781933456659317,0.09561753273010254,0.4560000002384186
3b,19,CaveCrawler-v0,0.2761618196964264,0.3267253637313843,0.75,0.2376295030117035,0.087649405002594,0.9419999718666077
3b,19,CustomCarrier-v0,-1.0,-1.0,0.4000000059604645,0.6660363078117371,0.3904382586479187,0.8460000157356262
3b,19,BidirectionalWalker-v0,-1.0,-1.0,0.699999988079071,0.1781933456659317,0.16733068227767944,0.5360000133514404
3b,19,CustomPusher-v0,-1.0,-1.0,0.5,0.4598025679588318,0.19123506546020508,0.7739999890327454
3b,19,BeamToppler-v0,-1.0,-1.0,-1.0,-1.0,0.3585657477378845,0.8379999995231628
3b,19,Pusher-v1,0.2643137276172638,0.28778764605522156,0.75,0.36048242449760437,0.1593625545501709,0.8640000224113464
3b,19,Catcher-v0,-1.0,-1.0,-1.0,-1.0,0.3027888536453247,0.8100000023841858
3b,19,UpStepper-v0,-1.0,-1.0,0.75,0.4598025679588318,-1.0,-1.0
3b,19,DownStepper-v0,0.10291260480880737,0.7544983625411987,0.6499999761581421,0.1781933456659317,0.15139442682266235,0.578000009059906
3b,19,ObstacleTraverser-v0,-1.0,-1.0,0.75,0.4598025679588318,-1.0,-1.0
3b,19,ObstacleTraverser-v1,-1.0,-1.0,0.75,0.4598025679588318,-1.0,-1.0
3b,19,Hurdler-v0,-1.0,-1.0,0.4000000059604645,0.1781933456659317,0.13545817136764526,0.4339999854564667
3b,19,GapJumper-v0,-1.0,-1.0,0.6000000238418579,0.6349766254425049,-1.0,-1.0
3b,19,Traverser-v0,0.8531192541122437,0.5364481210708618,-1.0,-1.0,0.16733068227767944,0.8019999861717224
3b,19,Flipper-v0,1.0,0.8264313340187073,0.6499999761581421,0.4598025679588318,0.18326693773269653,0.8999999761581421
3b,19,Jumper-v0,-1.0,-1.0,0.25,0.5237100720405579,-1.0,-1.0
3b,19,Balancer-v0,0.7191460132598877,0.4906749129295349,-1.0,-1.0,0.1434262990951538,0.9100000262260437
3b,19,AreaMaximizer-v0,1.0,0.8264313340187073,0.6499999761581421,0.4598025679588318,0.18326693773269653,0.8999999761581421
3b,19,AreaMinimizer-v0,0.2761618196964264,0.3267253637313843,0.75,0.2376295030117035,0.087649405002594,0.9419999718666077
3b,19,WingspanMazimizer-v0,0.499575674533844,0.38258883357048035,0.30000001192092896,0.5864298939704895,-1.0,-1.0
3b,19,HeightMaximizer-v0,0.7933405041694641,0.5185933709144592,0.6000000238418579,0.4598025679588318,0.15139442682266235,0.8339999914169312
brain,0,BridgeWalker-v0,0.6685096621513367,0.3449949026107788,0.800000011920929,0.5823795199394226,-1.0,-1.0
brain,0,PlatformJumper-v0,-1.0,-1.0,0.6000000238418579,0.3856227397918701,-1.0,-1.0
brain,0,CaveCrawler-v0,0.8665090799331665,0.9493445158004761,0.6000000238418579,0.498078316450119,-1.0,-1.0
brain,0,CustomCarrier-v0,0.3560391366481781,0.3118910789489746,-1.0,-1.0,0.3144104778766632,0.9015317559242249
brain,0,BidirectionalWalker-v0,-1.0,-1.0,-1.0,-1.0,0.3187251091003418,0.8519999980926514
brain,0,CustomPusher-v0,-1.0,-1.0,0.6499999761581421,0.5555555820465088,0.13545817136764526,0.9660000205039978
brain,0,BeamToppler-v0,0.8665090799331665,0.9493445158004761,0.6000000238418579,0.498078316450119,-1.0,-1.0
brain,0,Pusher-v1,0.8665090799331665,0.9493445158004761,0.6000000238418579,0.498078316450119,-1.0,-1.0
brain,0,Catcher-v0,-1.0,-1.0,0.550000011920929,0.4515421986579895,-1.0,-1.0
brain,0,UpStepper-v0,0.25698795914649963,0.11491106450557709,-1.0,-1.0,-1.0,-1.0
brain,0,DownStepper-v0,-1.0,-1.0,-1.0,-1.0,0.3585657477378845,0.9100000262260437
brain,0,ObstacleTraverser-v0,0.26067206263542175,0.21945753693580627,0.550000011920929,0.3856227397918701,0.38367345929145813,0.5594262480735779
brain,0,ObstacleTraverser-v1,0.1606113761663437,0.10056847333908081,-1.0,-1.0,0.284518837928772,0.6344537734985352
brain,0,Hurdler-v0,-1.0,-1.0,-1.0,-1.0,0.2572614252567291,0.6403326392173767
brain,0,GapJumper-v0,0.22554172575473785,0.2358851432800293,0.5,0.44032177329063416,0.3012552261352539,0.6260504126548767
brain,0,Traverser-v0,-1.0,-1.0,-1.0,-1.0,0.26050421595573425,0.6160337328910828
brain,0,Flipper-v0,0.3191026747226715,0.8138142228126526,0.44999998807907104,0.3845534920692444,0.12749004364013672,0.6859999895095825
brain,0,Jumper-v0,-1.0,-1.0,0.699999988079071,0.41577935218811035,-1.0,-1.0
brain,0,Balancer-v0,0.8665090799331665,0.9493445158004761,0.6000000238418579,0.498078316450119,-1.0,-1.0
brain,0,AreaMaximizer-v0,0.1627502739429474,0.06519078463315964,-1.0,-1.0,-1.0,-1.0
brain,0,AreaMinimizer-v0,0.30868008732795715,0.09771851450204849,-1.0,-1.0,-1.0,-1.0
